State FIPS code,Name,Year,Total exemptions,Poor exemptions,Age 65 and over exemptions,Age 65 and over poor exemptions,Child exemptions,Poor child exemptions,Total exemptions under age 65,Poor exemptions under age 65,Median AGI,Mean AGI
28,Mississippi,2008," 2,363,284 "," 556,510 "," 193,080 "," 33,759 "," 804,718 "," 228,744 "," 2,170,204 "," 522,751 "," 27,028 "," 44,082 "
28,Mississippi,2009," 2,357,874 "," 586,688 "," 194,974 "," 36,284 "," 814,645 "," 249,121 "," 2,162,900 "," 550,404 "," 26,472 "," 42,378 "
28,Mississippi,2010," 2,382,684 "," 597,606 "," 200,778 "," 36,227 "," 821,019 "," 255,827 "," 2,181,906 "," 561,379 "," 26,464 "," 42,861 "
28,Mississippi,2011," 2,375,625 "," 620,066 "," 208,150 "," 37,815 "," 811,863 "," 265,559 "," 2,167,475 "," 582,251 "," 26,700 "," 43,402 "
28,Mississippi,2012," 2,352,680 "," 602,023 "," 216,972 "," 37,804 "," 808,375 "," 263,986 "," 2,135,708 "," 564,219 "," 28,016 "," 46,808 "
28,Mississippi,2013," 2,346,962 "," 599,064 "," 224,766 "," 38,631 "," 804,684 "," 263,532 "," 2,122,196 "," 560,433 "," 28,781 "," 47,411 "
28,Mississippi,2014," 2,336,160 "," 597,583 "," 232,964 "," 39,740 "," 797,825 "," 263,492 "," 2,103,196 "," 557,843 "," 29,523 "," 49,190 "
28,Mississippi,2015," 2,328,234 "," 580,438 "," 239,016 "," 40,514 "," 793,456 "," 255,611 "," 2,089,218 "," 539,924 "," 30,160 "," 49,976 "
28,Mississippi,2016," 2,302,365 "," 568,201 "," 246,107 "," 42,158 "," 782,572 "," 250,451 "," 2,056,258 "," 526,043 "," 30,818 "," 50,925 "
28,Mississippi,2017," 2,291,049 "," 565,299 "," 254,429 "," 42,936 "," 776,771 "," 250,310 "," 2,036,620 "," 522,363 "," 31,640 "," 51,818 "
28,Mississippi,2018," 2,268,905 "," 543,533 "," 261,830 "," 43,318 "," 766,153 "," 239,881 "," 2,007,075 "," 500,215 "," 32,815 "," 53,959 "
29,Missouri,1989," 4,361,116 "," 623,157 "," 387,301 "," 49,239 "," 1,370,013 "," 218,973 "," 3,973,815 "," 573,918 "," 20,657 "," 29,180 "
29,Missouri,1990," 4,390,052 "," 658,265 "," 397,885 "," 52,765 "," 1,380,242 "," 235,010 "," 3,992,167 "," 605,500 "," 21,160 "," 29,861 "
29,Missouri,1991," 4,413,447 "," 709,049 "," 403,065 "," 59,202 "," 1,394,992 "," 257,241 "," 4,010,382 "," 649,847 "," 21,265 "," 30,244 "
29,Missouri,1992," 4,414,524 "," 694,911 "," 393,836 "," 57,996 "," 1,407,183 "," 257,794 "," 4,020,688 "," 636,915 "," 21,937 "," 31,880 "
29,Missouri,1993," 4,433,001 "," 717,720 "," 391,021 "," 61,998 "," 1,418,184 "," 269,684 "," 4,041,980 "," 655,722 "," 22,293 "," 32,515 "
29,Missouri,1994," 4,461,875 "," 702,678 "," 393,096 "," 61,847 "," 1,416,582 "," 261,047 "," 4,068,779 "," 640,831 "," 23,024 "," 33,741 "
29,Missouri,1995," 4,523,733 "," 711,104 "," 401,175 "," 55,749 "," 1,438,308 "," 269,950 "," 4,122,558 "," 655,355 "," 23,962 "," 35,398 "
29,Missouri,1996," 4,584,106 "," 728,203 "," 410,628 "," 55,078 "," 1,458,790 "," 279,498 "," 4,173,478 "," 673,125 "," 24,822 "," 37,150 "
29,Missouri,1997," 4,610,404 "," 700,546 "," 416,040 "," 50,782 "," 1,462,575 "," 271,904 "," 4,194,364 "," 649,764 "," 26,212 "," 39,080 "
29,Missouri,1998," 4,670,494 "," 678,414 "," 426,834 "," 51,453 "," 1,478,431 "," 261,101 "," 4,243,660 "," 626,961 "," 27,452 "," 41,922 "
29,Missouri,1999," 4,780,467 "," 676,822 "," 442,572 "," 55,897 "," 1,510,078 "," 257,742 "," 4,337,895 "," 620,925 "," 28,638 "," 44,668 "
29,Missouri,2000," 4,808,305 "," 680,185 "," 449,813 "," 59,294 "," 1,513,989 "," 257,106 "," 4,358,492 "," 620,891 "," 29,836 "," 47,155 "
29,Missouri,2001," 4,840,410 "," 709,172 "," 466,245 "," 68,842 "," 1,515,083 "," 261,893 "," 4,374,165 "," 640,330 "," 30,104 "," 46,162 "
29,Missouri,2002," 4,847,299 "," 741,874 "," 466,540 "," 80,833 "," 1,522,199 "," 270,930 "," 4,380,759 "," 661,041 "," 30,028 "," 45,627 "
29,Missouri,2003," 4,859,941 "," 768,648 "," 469,159 "," 85,424 "," 1,524,296 "," 279,245 "," 4,390,782 "," 683,224 "," 30,382 "," 46,394 "
29,Missouri,2004," 4,885,751 "," 783,548 "," 476,976 "," 86,076 "," 1,526,214 "," 284,203 "," 4,408,775 "," 697,472 "," 31,265 "," 48,813 "
29,Missouri,2005," 4,917,693 "," 797,184 "," 480,568 "," 79,714 "," 1,526,401 "," 292,978 "," 4,437,125 "," 717,470 "," 32,203 "," 51,152 "
29,Missouri,2006," 5,042,754 "," 887,975 "," 521,168 "," 96,273 "," 1,531,655 "," 299,324 "," 4,521,586 "," 791,702 "," 32,238 "," 52,263 "
29,Missouri,2007," 5,393,773 "," 1,141,753 "," 624,449 "," 169,030 "," 1,567,872 "," 321,567 "," 4,769,324 "," 972,723 "," 29,992 "," 50,879 "
29,Missouri,2008," 5,092,295 "," 918,702 "," 557,209 "," 109,876 "," 1,543,942 "," 324,477 "," 4,535,086 "," 808,826 "," 33,837 "," 54,820 "
29,Missouri,2009," 5,060,605 "," 953,610 "," 561,728 "," 120,834 "," 1,548,312 "," 343,490 "," 4,498,877 "," 832,776 "," 33,066 "," 51,590 "
29,Missouri,2010," 5,064,938 "," 953,148 "," 573,563 "," 117,980 "," 1,547,755 "," 348,803 "," 4,491,375 "," 835,168 "," 33,489 "," 53,682 "
29,Missouri,2011," 5,059,442 "," 997,815 "," 593,022 "," 125,705 "," 1,532,757 "," 362,967 "," 4,466,420 "," 872,110 "," 33,699 "," 54,484 "
29,Missouri,2012," 5,048,156 "," 978,131 "," 616,213 "," 127,844 "," 1,524,701 "," 357,860 "," 4,431,943 "," 850,287 "," 34,832 "," 58,539 "
29,Missouri,2013," 5,053,330 "," 982,019 "," 637,822 "," 131,767 "," 1,516,364 "," 357,451 "," 4,415,508 "," 850,252 "," 35,537 "," 58,036 "
29,Missouri,2014," 5,050,664 "," 971,246 "," 662,018 "," 135,950 "," 1,496,684 "," 348,487 "," 4,388,646 "," 835,296 "," 36,552 "," 61,101 "
29,Missouri,2015," 5,058,812 "," 925,736 "," 677,061 "," 137,613 "," 1,502,243 "," 330,531 "," 4,381,751 "," 788,123 "," 37,536 "," 62,645 "
29,Missouri,2016," 5,052,346 "," 906,374 "," 696,373 "," 141,060 "," 1,495,403 "," 322,889 "," 4,355,973 "," 765,314 "," 38,306 "," 63,372 "
29,Missouri,2017," 5,065,580 "," 891,718 "," 717,866 "," 141,647 "," 1,492,472 "," 318,257 "," 4,347,714 "," 750,071 "," 39,679 "," 65,480 "
29,Missouri,2018," 5,057,917 "," 863,357 "," 738,719 "," 142,519 "," 1,480,394 "," 304,867 "," 4,319,198 "," 720,838 "," 41,349 "," 69,538 "
30,Montana,1989," 677,648 "," 127,383 "," 65,808 "," 10,645 "," 216,471 "," 43,013 "," 611,840 "," 116,738 "," 17,825 "," 23,970 "
30,Montana,1990," 684,690 "," 130,418 "," 67,749 "," 11,328 "," 216,977 "," 44,048 "," 616,941 "," 119,090 "," 18,438 "," 24,850 "
30,Montana,1991," 704,404 "," 137,404 "," 69,302 "," 12,278 "," 224,005 "," 46,703 "," 635,102 "," 125,126 "," 18,833 "," 25,452 "
30,Montana,1992," 716,014 "," 134,890 "," 68,586 "," 11,508 "," 229,409 "," 46,703 "," 647,428 "," 123,382 "," 19,712 "," 27,112 "
30,Montana,1993," 724,448 "," 137,586 "," 68,777 "," 11,738 "," 232,714 "," 48,530 "," 655,671 "," 125,848 "," 20,159 "," 27,992 "
30,Montana,1994," 736,365 "," 144,375 "," 69,841 "," 12,506 "," 235,164 "," 50,818 "," 666,524 "," 131,869 "," 20,284 "," 28,496 "
30,Montana,1995," 742,975 "," 147,652 "," 71,206 "," 12,040 "," 236,854 "," 52,754 "," 671,769 "," 135,612 "," 20,801 "," 29,110 "
30,Montana,1996," 748,199 "," 152,085 "," 72,890 "," 12,121 "," 236,442 "," 54,239 "," 675,309 "," 139,964 "," 21,339 "," 30,121 "
30,Montana,1997," 747,041 "," 147,265 "," 73,458 "," 11,565 "," 234,455 "," 52,726 "," 673,583 "," 135,700 "," 22,285 "," 32,024 "
30,Montana,1998," 753,690 "," 144,122 "," 74,783 "," 11,501 "," 234,772 "," 51,066 "," 678,907 "," 132,621 "," 23,157 "," 33,868 "
30,Montana,1999," 782,714 "," 144,490 "," 78,028 "," 12,252 "," 241,965 "," 50,491 "," 704,686 "," 132,238 "," 24,251 "," 36,169 "
30,Montana,2000," 784,969 "," 142,841 "," 78,685 "," 12,289 "," 239,656 "," 49,468 "," 706,284 "," 130,552 "," 25,128 "," 38,964 "
30,Montana,2001," 790,354 "," 146,849 "," 81,839 "," 14,094 "," 237,446 "," 49,446 "," 708,515 "," 132,755 "," 25,264 "," 38,253 "
30,Montana,2002," 794,089 "," 152,538 "," 82,876 "," 16,499 "," 237,194 "," 50,224 "," 711,213 "," 136,039 "," 25,123 "," 38,278 "
30,Montana,2003," 800,063 "," 154,627 "," 84,549 "," 17,564 "," 236,711 "," 50,138 "," 715,514 "," 137,063 "," 25,736 "," 39,480 "
30,Montana,2004," 806,666 "," 152,906 "," 86,434 "," 17,720 "," 235,806 "," 48,961 "," 720,232 "," 135,186 "," 26,859 "," 42,057 "
30,Montana,2005," 816,234 "," 152,845 "," 88,468 "," 16,933 "," 234,301 "," 48,742 "," 727,766 "," 135,912 "," 28,307 "," 44,812 "
30,Montana,2006," 836,178 "," 154,541 "," 95,584 "," 19,120 "," 234,741 "," 46,933 "," 740,594 "," 135,421 "," 29,690 "," 47,902 "
30,Montana,2007," 895,723 "," 189,975 "," 113,494 "," 30,841 "," 240,096 "," 48,901 "," 782,229 "," 159,134 "," 28,511 "," 47,244 "
30,Montana,2008," 856,358 "," 163,953 "," 104,835 "," 22,393 "," 235,780 "," 49,613 "," 751,523 "," 141,560 "," 31,241 "," 48,504 "
30,Montana,2009," 854,312 "," 174,858 "," 106,361 "," 25,302 "," 235,719 "," 52,750 "," 747,951 "," 149,556 "," 30,038 "," 46,810 "
30,Montana,2010," 857,707 "," 169,051 "," 108,614 "," 24,034 "," 235,922 "," 51,841 "," 749,093 "," 145,017 "," 31,293 "," 48,505 "
30,Montana,2011," 860,457 "," 171,560 "," 112,374 "," 24,529 "," 234,679 "," 52,496 "," 748,083 "," 147,031 "," 32,215 "," 49,984 "
30,Montana,2012," 864,962 "," 165,249 "," 118,400 "," 25,276 "," 234,957 "," 50,527 "," 746,562 "," 139,973 "," 33,889 "," 55,821 "
30,Montana,2013," 868,988 "," 162,495 "," 123,356 "," 25,708 "," 235,289 "," 49,643 "," 745,632 "," 136,787 "," 34,776 "," 54,679 "
30,Montana,2014," 874,563 "," 156,077 "," 128,587 "," 25,464 "," 234,702 "," 47,367 "," 745,976 "," 130,613 "," 36,460 "," 59,248 "
30,Montana,2015," 880,981 "," 152,301 "," 133,390 "," 26,207 "," 236,234 "," 45,976 "," 747,591 "," 126,094 "," 37,286 "," 59,798 "
30,Montana,2016," 885,283 "," 154,430 "," 138,797 "," 27,992 "," 236,790 "," 46,345 "," 746,486 "," 126,438 "," 37,396 "," 59,444 "
30,Montana,2017," 890,220 "," 149,629 "," 145,048 "," 27,690 "," 236,469 "," 44,480 "," 745,172 "," 121,939 "," 39,076 "," 63,142 "
30,Montana,2018," 894,981 "," 146,171 "," 151,057 "," 27,990 "," 236,103 "," 42,844 "," 743,924 "," 118,181 "," 40,994 "," 66,409 "
31,Nebraska,1989," 1,405,763 "," 186,511 "," 137,975 "," 20,049 "," 456,083 "," 63,018 "," 1,267,788 "," 166,462 "," 20,380 "," 27,794 "
31,Nebraska,1990," 1,416,893 "," 190,755 "," 141,088 "," 20,971 "," 459,517 "," 65,323 "," 1,275,805 "," 169,784 "," 21,214 "," 29,021 "
31,Nebraska,1991," 1,434,076 "," 207,009 "," 142,120 "," 22,751 "," 467,165 "," 71,985 "," 1,291,956 "," 184,258 "," 21,465 "," 29,266 "
31,Nebraska,1992," 1,434,764 "," 205,089 "," 140,193 "," 22,675 "," 470,960 "," 72,952 "," 1,294,571 "," 182,414 "," 22,149 "," 30,944 "
31,Nebraska,1993," 1,437,824 "," 205,144 "," 139,741 "," 22,913 "," 474,342 "," 74,518 "," 1,298,083 "," 182,231 "," 22,764 "," 31,636 "
31,Nebraska,1994," 1,453,336 "," 209,105 "," 140,926 "," 25,205 "," 476,900 "," 74,806 "," 1,312,410 "," 183,900 "," 23,231 "," 32,637 "
31,Nebraska,1995," 1,470,172 "," 207,649 "," 143,190 "," 22,881 "," 483,111 "," 76,194 "," 1,326,982 "," 184,768 "," 24,382 "," 34,590 "
31,Nebraska,1996," 1,479,155 "," 207,039 "," 145,392 "," 21,990 "," 484,033 "," 75,548 "," 1,333,763 "," 185,049 "," 25,448 "," 36,638 "
31,Nebraska,1997," 1,477,260 "," 190,723 "," 146,333 "," 20,403 "," 480,913 "," 70,051 "," 1,330,927 "," 170,320 "," 27,171 "," 39,074 "
31,Nebraska,1998," 1,494,040 "," 186,208 "," 148,579 "," 19,929 "," 485,426 "," 68,153 "," 1,345,461 "," 166,279 "," 28,425 "," 42,379 "
31,Nebraska,1999," 1,519,439 "," 181,579 "," 151,689 "," 19,750 "," 492,310 "," 66,496 "," 1,367,750 "," 161,829 "," 29,815 "," 45,068 "
31,Nebraska,2000," 1,521,451 "," 181,864 "," 151,185 "," 19,809 "," 490,710 "," 65,918 "," 1,370,266 "," 162,055 "," 31,021 "," 47,844 "
31,Nebraska,2001," 1,530,490 "," 193,089 "," 155,789 "," 22,804 "," 490,250 "," 68,194 "," 1,374,701 "," 170,285 "," 30,915 "," 46,036 "
31,Nebraska,2002," 1,534,381 "," 208,095 "," 155,227 "," 28,435 "," 492,956 "," 71,983 "," 1,379,154 "," 179,660 "," 30,646 "," 45,376 "
31,Nebraska,2003," 1,538,548 "," 211,019 "," 155,297 "," 29,473 "," 493,650 "," 72,612 "," 1,383,251 "," 181,546 "," 31,321 "," 46,618 "
31,Nebraska,2004," 1,547,680 "," 210,632 "," 157,299 "," 29,137 "," 494,493 "," 72,604 "," 1,390,381 "," 181,495 "," 32,502 "," 49,797 "
31,Nebraska,2005," 1,557,205 "," 213,065 "," 157,834 "," 27,067 "," 494,136 "," 74,058 "," 1,399,371 "," 185,998 "," 33,597 "," 51,271 "
31,Nebraska,2006," 1,578,050 "," 221,992 "," 165,590 "," 27,752 "," 496,008 "," 75,773 "," 1,412,460 "," 194,240 "," 34,736 "," 54,398 "
31,Nebraska,2007," 1,679,228 "," 287,573 "," 196,138 "," 49,109 "," 506,130 "," 79,796 "," 1,483,090 "," 238,464 "," 33,231 "," 53,615 "
31,Nebraska,2008," 1,617,952 "," 233,083 "," 175,922 "," 31,556 "," 504,025 "," 80,139 "," 1,442,030 "," 201,527 "," 36,753 "," 56,164 "
31,Nebraska,2009," 1,622,619 "," 247,335 "," 176,684 "," 35,886 "," 509,090 "," 85,808 "," 1,445,935 "," 211,449 "," 36,024 "," 53,682 "
31,Nebraska,2010," 1,635,538 "," 246,251 "," 179,852 "," 33,415 "," 513,277 "," 88,355 "," 1,455,686 "," 212,836 "," 37,017 "," 57,393 "
31,Nebraska,2011," 1,644,398 "," 253,448 "," 184,234 "," 33,575 "," 513,712 "," 91,351 "," 1,460,164 "," 219,873 "," 37,824 "," 58,312 "
31,Nebraska,2012," 1,653,027 "," 246,602 "," 190,917 "," 33,118 "," 516,013 "," 89,980 "," 1,462,110 "," 213,484 "," 39,529 "," 64,915 "
31,Nebraska,2013," 1,663,752 "," 247,322 "," 197,496 "," 33,596 "," 518,103 "," 90,641 "," 1,466,256 "," 213,726 "," 40,294 "," 62,726 "
31,Nebraska,2014," 1,673,415 "," 239,753 "," 203,860 "," 32,645 "," 518,970 "," 88,487 "," 1,469,555 "," 207,108 "," 41,764 "," 67,294 "
31,Nebraska,2015," 1,686,700 "," 233,192 "," 209,571 "," 34,122 "," 523,395 "," 85,294 "," 1,477,129 "," 199,070 "," 42,573 "," 66,799 "
31,Nebraska,2016," 1,691,407 "," 232,870 "," 217,188 "," 36,515 "," 524,180 "," 84,077 "," 1,474,219 "," 196,355 "," 42,969 "," 66,671 "
31,Nebraska,2017," 1,699,949 "," 230,192 "," 225,549 "," 36,527 "," 525,904 "," 83,587 "," 1,474,400 "," 193,665 "," 44,480 "," 69,146 "
31,Nebraska,2018," 1,703,226 "," 222,985 "," 233,091 "," 36,105 "," 524,898 "," 80,188 "," 1,470,135 "," 186,880 "," 46,437 "," 72,694 "
32,Nevada,1989," 1,021,635 "," 123,392 "," 77,939 "," 8,170 "," 298,488 "," 40,604 "," 943,696 "," 115,222 "," 20,942 "," 31,494 "
32,Nevada,1990," 1,089,156 "," 138,362 "," 85,503 "," 9,365 "," 319,074 "," 47,592 "," 1,003,653 "," 128,997 "," 21,687 "," 32,689 "
32,Nevada,1991," 1,134,711 "," 158,862 "," 90,687 "," 11,076 "," 336,782 "," 55,707 "," 1,044,024 "," 147,786 "," 21,789 "," 32,717 "
32,Nevada,1992," 1,168,583 "," 162,768 "," 93,461 "," 11,122 "," 352,448 "," 59,340 "," 1,075,122 "," 151,646 "," 22,530 "," 34,665 "
32,Nevada,1993," 1,230,589 "," 174,362 "," 98,161 "," 11,895 "," 373,738 "," 64,459 "," 1,132,428 "," 162,467 "," 23,216 "," 35,031 "
32,Nevada,1994," 1,285,032 "," 171,095 "," 103,831 "," 12,856 "," 386,676 "," 61,567 "," 1,181,201 "," 158,239 "," 24,051 "," 36,278 "
32,Nevada,1995," 1,349,109 "," 179,870 "," 109,342 "," 12,335 "," 407,486 "," 66,476 "," 1,239,767 "," 167,535 "," 24,976 "," 37,967 "
32,Nevada,1996," 1,422,039 "," 187,608 "," 115,396 "," 12,475 "," 430,954 "," 70,158 "," 1,306,643 "," 175,133 "," 26,033 "," 40,473 "
32,Nevada,1997," 1,488,019 "," 190,220 "," 121,717 "," 12,190 "," 451,507 "," 72,456 "," 1,366,302 "," 178,030 "," 27,207 "," 42,829 "
32,Nevada,1998," 1,555,701 "," 190,192 "," 128,418 "," 12,732 "," 474,186 "," 72,240 "," 1,427,283 "," 177,460 "," 28,630 "," 45,765 "
32,Nevada,1999," 1,661,998 "," 195,381 "," 138,567 "," 14,001 "," 506,569 "," 73,479 "," 1,523,431 "," 181,380 "," 29,982 "," 51,707 "
32,Nevada,2000," 1,730,686 "," 203,560 "," 145,050 "," 14,827 "," 529,286 "," 76,818 "," 1,585,636 "," 188,733 "," 31,119 "," 55,985 "
32,Nevada,2001," 1,790,118 "," 221,015 "," 152,296 "," 16,366 "," 549,809 "," 83,252 "," 1,637,822 "," 204,649 "," 31,385 "," 53,009 "
32,Nevada,2002," 1,843,516 "," 239,778 "," 158,025 "," 19,520 "," 570,748 "," 90,032 "," 1,685,491 "," 220,258 "," 31,381 "," 52,524 "
32,Nevada,2003," 1,919,780 "," 253,448 "," 164,054 "," 21,067 "," 596,518 "," 94,672 "," 1,755,726 "," 232,381 "," 32,114 "," 54,732 "
32,Nevada,2004," 1,998,047 "," 255,765 "," 170,541 "," 21,309 "," 619,513 "," 94,186 "," 1,827,506 "," 234,456 "," 33,533 "," 62,926 "
32,Nevada,2005," 2,080,011 "," 266,650 "," 174,008 "," 19,965 "," 642,965 "," 99,281 "," 1,906,003 "," 246,685 "," 34,558 "," 66,719 "
32,Nevada,2006," 2,172,862 "," 282,678 "," 185,759 "," 21,566 "," 670,773 "," 104,152 "," 1,987,103 "," 261,112 "," 35,700 "," 68,223 "
32,Nevada,2007," 2,354,821 "," 387,959 "," 225,044 "," 48,116 "," 704,273 "," 119,062 "," 2,129,777 "," 339,843 "," 33,926 "," 63,684 "
32,Nevada,2008," 2,278,537 "," 351,529 "," 209,872 "," 32,439 "," 700,522 "," 128,120 "," 2,068,665 "," 319,090 "," 35,584 "," 58,942 "
32,Nevada,2009," 2,255,881 "," 396,235 "," 214,948 "," 37,247 "," 697,667 "," 148,263 "," 2,040,933 "," 358,988 "," 33,476 "," 53,298 "
32,Nevada,2010," 2,273,857 "," 408,539 "," 226,299 "," 38,756 "," 698,127 "," 154,660 "," 2,047,558 "," 369,783 "," 32,864 "," 54,668 "
32,Nevada,2011," 2,288,569 "," 429,610 "," 240,194 "," 41,461 "," 690,845 "," 160,610 "," 2,048,375 "," 388,149 "," 33,095 "," 54,397 "
32,Nevada,2012," 2,290,171 "," 425,396 "," 255,726 "," 43,501 "," 691,576 "," 160,246 "," 2,034,445 "," 381,895 "," 34,007 "," 60,667 "
32,Nevada,2013," 2,314,506 "," 439,220 "," 260,224 "," 45,619 "," 698,785 "," 163,160 "," 2,054,282 "," 393,601 "," 34,246 "," 58,179 "
32,Nevada,2014," 2,341,465 "," 440,113 "," 271,024 "," 46,593 "," 706,012 "," 166,357 "," 2,070,441 "," 393,520 "," 35,153 "," 61,978 "
32,Nevada,2015," 2,381,210 "," 428,688 "," 280,489 "," 47,517 "," 714,684 "," 160,293 "," 2,100,721 "," 381,171 "," 36,183 "," 64,362 "
32,Nevada,2016," 2,412,872 "," 426,981 "," 290,882 "," 49,835 "," 718,748 "," 157,615 "," 2,121,990 "," 377,146 "," 36,835 "," 65,983 "
32,Nevada,2017," 2,461,048 "," 425,339 "," 304,288 "," 50,241 "," 725,684 "," 157,257 "," 2,156,760 "," 375,098 "," 38,378 "," 69,975 "
32,Nevada,2018," 2,494,466 "," 409,624 "," 316,454 "," 49,807 "," 726,111 "," 148,096 "," 2,178,012 "," 359,817 "," 40,307 "," 76,557 "
33,New Hampshire,1989," 1,004,490 "," 82,096 "," 74,836 "," 7,779 "," 298,700 "," 23,557 "," 929,654 "," 74,317 "," 25,476 "," 34,517 "
33,New Hampshire,1990," 990,922 "," 93,074 "," 76,947 "," 8,993 "," 294,790 "," 26,742 "," 913,975 "," 84,081 "," 25,873 "," 34,635 "
33,New Hampshire,1991," 991,584 "," 106,041 "," 77,766 "," 10,618 "," 297,850 "," 31,004 "," 913,818 "," 95,423 "," 25,874 "," 34,876 "
33,New Hampshire,1992," 990,939 "," 103,591 "," 76,191 "," 10,688 "," 300,217 "," 30,944 "," 914,748 "," 92,903 "," 26,762 "," 36,786 "
33,New Hampshire,1993," 1,000,924 "," 106,472 "," 76,195 "," 10,690 "," 304,158 "," 32,190 "," 924,729 "," 95,782 "," 27,064 "," 37,057 "
33,New Hampshire,1994," 1,015,101 "," 106,223 "," 77,950 "," 10,977 "," 307,138 "," 31,728 "," 937,151 "," 95,246 "," 27,636 "," 38,077 "
33,New Hampshire,1995," 1,032,316 "," 105,403 "," 80,217 "," 10,017 "," 313,087 "," 32,671 "," 952,099 "," 95,386 "," 28,817 "," 40,494 "
33,New Hampshire,1996," 1,048,152 "," 105,905 "," 82,468 "," 9,846 "," 317,244 "," 32,759 "," 965,684 "," 96,059 "," 29,993 "," 43,015 "
33,New Hampshire,1997," 1,061,347 "," 99,404 "," 84,657 "," 9,038 "," 320,430 "," 31,409 "," 976,690 "," 90,366 "," 31,795 "," 46,625 "
33,New Hampshire,1998," 1,081,003 "," 92,538 "," 87,390 "," 8,648 "," 325,988 "," 28,829 "," 993,613 "," 83,890 "," 33,662 "," 50,266 "
33,New Hampshire,1999," 1,120,515 "," 92,104 "," 91,625 "," 9,111 "," 337,141 "," 28,057 "," 1,028,890 "," 82,993 "," 35,444 "," 55,352 "
33,New Hampshire,2000," 1,140,711 "," 90,217 "," 94,131 "," 9,156 "," 340,757 "," 27,104 "," 1,046,580 "," 81,061 "," 37,763 "," 61,931 "
33,New Hampshire,2001," 1,157,014 "," 96,065 "," 96,937 "," 10,553 "," 343,411 "," 27,380 "," 1,060,077 "," 85,512 "," 38,019 "," 57,191 "
33,New Hampshire,2002," 1,164,249 "," 104,362 "," 98,937 "," 12,884 "," 345,987 "," 29,595 "," 1,065,312 "," 91,478 "," 37,816 "," 55,456 "
33,New Hampshire,2003," 1,167,566 "," 110,538 "," 99,747 "," 13,803 "," 345,175 "," 31,308 "," 1,067,819 "," 96,735 "," 38,253 "," 56,804 "
33,New Hampshire,2004," 1,174,398 "," 112,663 "," 102,608 "," 13,741 "," 344,357 "," 31,790 "," 1,071,790 "," 98,922 "," 39,662 "," 60,760 "
33,New Hampshire,2005," 1,181,160 "," 116,235 "," 104,528 "," 12,642 "," 342,392 "," 33,510 "," 1,076,632 "," 103,593 "," 40,912 "," 63,798 "
33,New Hampshire,2006," 1,189,047 "," 121,295 "," 111,757 "," 13,862 "," 339,776 "," 33,967 "," 1,077,290 "," 107,433 "," 42,168 "," 67,338 "
33,New Hampshire,2007," 1,258,931 "," 177,132 "," 135,221 "," 29,273 "," 343,473 "," 38,328 "," 1,123,710 "," 147,859 "," 39,462 "," 65,271 "
33,New Hampshire,2008," 1,196,910 "," 135,374 "," 124,369 "," 18,130 "," 334,006 "," 36,998 "," 1,072,541 "," 117,244 "," 43,215 "," 66,465 "
33,New Hampshire,2009," 1,186,359 "," 142,375 "," 127,006 "," 21,107 "," 330,580 "," 38,747 "," 1,059,353 "," 121,268 "," 42,195 "," 64,204 "
33,New Hampshire,2010," 1,186,328 "," 141,456 "," 131,708 "," 20,581 "," 326,125 "," 38,917 "," 1,054,620 "," 120,875 "," 42,736 "," 67,568 "
33,New Hampshire,2011," 1,186,805 "," 149,704 "," 139,427 "," 21,990 "," 318,976 "," 40,557 "," 1,047,378 "," 127,714 "," 43,127 "," 68,289 "
33,New Hampshire,2012," 1,184,368 "," 145,213 "," 150,145 "," 22,948 "," 314,294 "," 39,218 "," 1,034,223 "," 122,265 "," 44,070 "," 71,909 "
33,New Hampshire,2013," 1,181,182 "," 143,935 "," 154,189 "," 23,421 "," 309,429 "," 38,703 "," 1,026,993 "," 120,514 "," 45,526 "," 71,691 "
33,New Hampshire,2014," 1,180,058 "," 139,692 "," 161,023 "," 23,517 "," 303,224 "," 37,249 "," 1,019,035 "," 116,175 "," 47,145 "," 75,642 "
33,New Hampshire,2015," 1,183,687 "," 132,436 "," 166,688 "," 24,000 "," 301,251 "," 34,815 "," 1,016,999 "," 108,436 "," 48,656 "," 77,923 "
33,New Hampshire,2016," 1,187,217 "," 128,366 "," 174,163 "," 25,188 "," 298,366 "," 32,915 "," 1,013,054 "," 103,178 "," 49,593 "," 80,079 "
33,New Hampshire,2017," 1,192,820 "," 125,273 "," 182,886 "," 25,386 "," 295,523 "," 32,054 "," 1,009,934 "," 99,887 "," 51,491 "," 83,678 "
33,New Hampshire,2018," 1,195,166 "," 121,489 "," 189,797 "," 24,967 "," 291,822 "," 30,223 "," 1,005,369 "," 96,522 "," 53,795 "," 87,628 "
34,New Jersey,1989," 6,646,961 "," 547,218 "," 608,879 "," 52,495 "," 1,969,429 "," 173,341 "," 6,038,082 "," 494,723 "," 26,822 "," 39,205 "
34,New Jersey,1990," 6,694,009 "," 613,186 "," 632,088 "," 64,947 "," 2,003,445 "," 200,166 "," 6,061,921 "," 548,239 "," 27,701 "," 40,199 "
34,New Jersey,1991," 6,700,587 "," 675,353 "," 640,401 "," 76,053 "," 2,027,952 "," 222,625 "," 6,060,186 "," 599,300 "," 28,209 "," 40,259 "
34,New Jersey,1992," 6,679,468 "," 672,163 "," 633,057 "," 77,981 "," 2,053,420 "," 228,705 "," 6,046,411 "," 594,182 "," 29,184 "," 43,055 "
